A1,A2,A3,A4,A5
37,-0.13217,-0.270546,1830.55,3
37,-0.0938746,-0.290572,1898.34,3
37,-0.178236,-0.2381,2335.5,2
37,-0.177107,-0.247696,2313.77,2
37,-0.208001,-0.271107,2245.81,2
37,-0.212136,-0.285743,2321.4,2
37,-0.176504,-0.305459,2399.66,2
37,-0.0617758,-0.238803,2482.22,2
37,-0.0932416,-0.147134,2571.88,2
37,-0.18217,0.142342,2067.04,2
37,-0.181844,0.138939,2008.98,2
37,-0.168294,0.14243,1978.42,2
37,-0.156686,0.116663,1997.64,2
37,-0.148078,0.109186,2030.66,2
37,-0.141645,0.109347,2063.35,2
37,-0.152339,0.104412,2080.43,2
37,0.950256,0.175654,3294.15,4
37,1.89416,0.240491,3113.11,4
37,2.39177,0.260698,2891.45,4
37,2.54664,0.283454,2822.76,4
37,2.22831,0.341522,2814.01,4
37,1.8174,0.404009,3100.5,4
37,1.58341,0.463115,3918.97,4
37,1.65991,0.471303,5827.19,4
37,2.29299,0.489432,7708.68,4
37,2.49299,0.527059,8933.13,4
37,2.10093,0.56232,9203.01,4
37,1.72084,0.589273,8245.04,4
37,1.75206,0.54905,7454.61,4
37,2.14266,0.478287,6693.69,4
37,2.84888,0.438572,6185.58,4
37,3.20306,0.4482,5577.22,4
37,2.91936,0.528073,4805.69,4
37,2.70769,0.583606,4398.75,4
37,2.71736,0.573737,4354.6,4
37,2.79302,0.572173,4602.81,4
37,3.22418,0.540187,4586.53,4
37,3.19442,0.565956,4435.87,4
37,3.06203,0.612151,4626.8,4
37,2.96393,0.631309,4955.78,4
37,3.06785,0.590209,5060.28,4
37,3.12606,0.560686,5093.2,4
37,3.16092,0.558394,4575.42,4
37,2.77714,0.556797,3746.14,4
38,-7.77E-06,-0.189819,487.678,1
38,0.000436026,-0.185334,487.513,1
38,0.00174463,-0.182716,487.396,1
38,0.000280126,-0.182591,487.687,1
38,-0.000146774,-0.177363,488.077,1
38,-0.00402887,-0.175831,488.129,1
38,-0.00474707,-0.169227,489.11,1
38,-0.00429557,-0.164292,490.111,1
38,-0.00262877,-0.165765,490.26,1
38,-0.000172774,-0.164693,490.794,1
38,-0.00195857,-0.163061,490.295,1
38,-0.00349887,-0.163569,489.652,1
38,-0.00440327,-0.159977,489.677,1
38,-0.00132117,-0.150661,489.442,1
38,-0.00370297,-0.276353,484.345,1
38,-0.00557647,-0.239446,484.745,1
38,-6.47E-06,-0.221145,485.47,1
38,-0.00514317,-0.170943,485.897,1
38,0.00356223,-0.169888,485.814,1
38,0.00143293,-0.190613,485.576,1
38,-0.00303397,-0.178578,485.461,1
38,0.00874793,-0.213688,485.113,1
38,-0.00130447,-0.204413,485.244,1
38,0.00726253,-0.203468,485.118,1
38,0.00185043,-0.2118,484.875,1
38,-0.00178397,-0.205477,485.692,1
38,-0.00453117,-0.205103,487.132,1
38,-0.00532057,-0.201809,488.378,1
38,-0.000534974,-0.20715,490.326,3
38,-0.00254927,-0.19884,488.777,3
38,-0.00111067,-0.197129,486.975,3
38,0.00177323,-0.201771,484.656,3
38,0.00538693,-0.207185,482.028,3
38,0.00637193,-0.20773,481.943,3
38,0.000624926,-0.205788,482.054,3
38,-0.00687617,-0.205778,481.711,3
38,-0.00875287,-0.212193,481.888,3
38,-0.00565047,-0.213493,481.914,3
38,-0.00249957,-0.216814,482.267,3
38,0.00472183,-0.215273,483.145,3
38,0.00446503,-0.207128,483.719,3
38,0.00127593,-0.204264,484.053,3
38,-0.00650977,-0.0357265,494.521,2
38,-0.0134291,-0.0603577,495.192,2
38,-0.00992867,-0.0781972,494.851,2
38,-0.00596337,-0.101598,495.285,2
38,-0.000576074,-0.11927,495.168,2
38,-0.00219207,-0.12841,494.9,2
38,-0.00314547,-0.121196,495.878,2
38,0.000790726,0.219192,492.009,2
38,0.00170483,0.244241,492.087,2
38,-0.00490027,0.274024,492.652,2
38,-0.00144617,0.25787,492.769,2
38,-0.00407807,0.278904,493.041,2
38,-0.000536374,0.254387,493.556,2
38,0.00484733,0.234095,492.691,2
38,0.00438943,-0.159663,483.635,3
38,0.00427843,-0.163289,483.946,3
38,0.00117913,-0.165293,483.772,3
38,-0.00514337,-0.166399,483.478,3
38,-0.00160067,-0.165521,483.435,3
38,-0.00549347,-0.168728,483.636,3
38,-0.00294007,-0.17342,483.421,3
38,-0.00367187,-0.177702,483.595,3
38,-0.000937074,-0.18007,483.347,3
38,0.00233553,-0.18137,482.934,3
38,0.00268563,-0.179655,483.724,3
38,0.00807173,-0.178181,483.683,3
38,0.00327543,-0.176621,483.931,3
38,-0.00216717,-0.174326,484.26,3
38,0.00441603,-0.110551,479.701,2
38,0.0176,-0.146366,481.825,2
38,-0.00190917,-0.129922,481.314,2
38,-0.00159827,-0.104774,479.177,2
38,0.000467826,-0.107717,477.744,2
38,-0.0104801,-0.118549,477.011,2
38,0.00131233,-0.155615,477.104,2
38,0.00570553,-0.0867707,482.47,2
38,-0.00185997,0.006089,483.173,2
38,0.00355723,0.0686748,482.653,2
38,-0.00363327,0.100029,482.074,2
38,-0.00427497,0.047561,482.359,2
38,0.000618426,-0.0200002,480.72,2
38,-0.00121767,-0.0698175,478.111,2
38,-0.00443557,0.153517,447.603,4
38,0.0575888,0.251073,448.807,4
38,0.0943896,0.307814,449.477,4
38,0.0771166,0.357987,451.437,4
38,0.00668033,0.401486,453.268,4
38,-0.174442,0.491876,454.959,4
38,-0.100285,0.536508,455.135,4
38,0.00963363,0.545276,455.406,4
38,0.0409268,0.564061,457.01,4
38,0.14085,0.545138,458.877,4
38,0.0720951,0.601735,460.975,4
38,0.056273,0.727347,462.196,4
38,-0.0866807,0.774072,459.868,4
38,-0.00750807,0.881379,457.865,4
38,-0.0487483,0.888657,453.096,4
38,-0.0953177,0.833821,450.694,4
38,0.0598429,0.838345,450.476,4
38,-0.00854847,0.769831,451.335,4
38,0.086084,0.75941,455.108,4
38,-0.100243,0.7712,456.412,4
38,0.0565179,0.809135,420.711,4
38,0.0215798,0.886003,316.124,4
38,-0.00891947,0.945439,217.496,4
38,0.0949502,1.0059,214.753,4
38,-0.0585764,1.01636,240.364,4
38,-0.0121358,1.01263,341.411,4
38,-0.0626483,1.02911,438.659,4
38,0.0543519,0.995107,441.034,4
39,-0.111919,-12.934,502.508,1
39,-0.049434,-12.9263,502.067,1
39,-0.0111872,-12.9225,502.182,1
39,-0.0163029,-12.9192,502.46,1
39,0.00139936,-12.9182,502.466,1
39,-0.0187946,-12.9186,502.614,1
39,0.271207,-12.9074,502.863,1
39,0.190991,-12.9034,502.363,1
39,0.167998,-12.8942,502.975,1
39,-0.00310504,-12.8913,503.504,1
39,-0.152195,-12.8938,503.382,1
39,-0.233722,-12.8965,503.684,1
39,-0.171842,-12.8995,503.473,1
39,0.0846328,-12.8917,502.938,1
39,0.107643,-12.7104,506.652,1
39,0.113713,-12.704,507.342,1
39,0.109542,-12.6989,507.832,1
39,0.105039,-12.6985,507.815,1
39,-0.202507,-12.7062,507.459,1
39,-0.074775,-12.7017,507.898,1
39,0.0482919,-12.6952,507.592,1
39,0.0152549,-12.6914,507.65,1
39,0.0245121,-12.6834,507.648,1
39,0.066183,-12.6874,506.65,1
39,-0.0772916,-12.6942,506.647,1
39,-0.0405844,-12.6994,506.209,1
39,-0.0207748,-12.6899,506.127,1
39,0.41717,-12.681,506.086,1
39,0.229872,-12.3692,512.738,3
39,0.0590138,-12.3606,513.652,3
39,-0.376796,-12.3733,514.359,3
39,-1.00163,-12.3747,514.698,3
39,-0.214931,-12.3905,515.59,3
39,0.118688,-12.406,516.519,3
39,0.0870756,-12.4168,517.012,3
39,0.346607,-12.4364,517.009,3
39,-0.441451,-12.4373,517.184,3
39,-0.590528,-12.4355,517.093,3
39,-0.670456,-12.4379,517.259,3
39,0.0859966,-12.4064,517.591,3
39,0.134873,-12.3759,517.485,3
39,0.0662588,-12.3357,517.544,3
39,0.069689,-11.3172,505.975,2
39,-0.0336713,-11.3179,507.043,2
39,-0.0555453,-11.3181,507.049,2
39,-0.399038,-11.3135,506.507,2
39,-0.24298,-11.3008,506.723,2
39,-0.432932,-11.1502,505.159,2
39,0.401767,-10.9231,504.953,2
39,0.0149038,-8.57016,504.656,2
39,-0.145842,-8.50683,504.731,2
39,0.83785,-8.34902,504.499,2
39,0.482261,-8.25804,504.103,2
39,0.117456,-6.77286,503.491,2
39,0.835866,-5.96292,503.334,2
39,0.60258,-5.94554,503.047,2
39,0.705446,-9.23058,506.654,3
39,0.655598,-9.24359,506.46,3
39,0.583022,-9.28628,507.071,3
39,-0.112418,-9.33474,507.381,3
39,-0.282404,-9.37998,506.951,3
39,-0.216929,-9.41435,506.711,3
39,-0.805147,-9.35101,506.72,3
39,-0.308428,-9.25953,506.886,3
39,-0.331074,-9.14845,507.481,3
39,0.0269392,-9.04488,507.129,3
39,0.465145,-9.04688,506.598,3
39,0.482483,-9.07799,506.704,3
39,-0.16293,-9.05338,506.092,3
39,-0.139113,-8.96951,506.774,3
39,0.237624,17.7057,480.885,2
39,0.133264,18.632,483.244,2
39,0.0452399,21.7787,484.051,2
39,0.00295536,25.7523,484.534,2
39,-0.0107119,29.522,483.943,2
39,0.0139994,33.7201,483.16,2
39,0.137655,38.6347,483.32,2
39,-0.125385,40.8673,507.733,2
39,-0.198456,40.8837,507.883,2
39,-0.117756,40.7288,509.051,2
39,0.312469,40.7203,509.42,2
39,0.425136,40.5317,509.933,2
39,0.105541,40.0848,510.524,2
39,-0.0129444,39.8966,509.216,2
39,0.816684,70.6369,452.32,4
39,0.44017,71.8999,434.814,4
39,-0.123671,71.7771,383.036,4
39,-0.171167,71.6442,395.67,4
39,-0.61498,70.9188,408.085,4
39,0.112061,70.1024,424.033,4
39,0.535266,68.846,489.688,4
39,0.348104,68.3799,489.309,4
39,0.671115,67.9084,487.48,4
39,0.192457,68.2966,488.819,4
39,0.0455781,68.945,490.204,4
39,0.0340032,68.7605,491.388,4
39,-0.0114524,68.28,494.694,4
39,-0.0309343,67.299,495.832,4
39,0.00531286,65.1723,497.294,4
39,-0.0339928,61.4595,498.054,4
39,-0.0452897,58.8925,498.187,4
39,-0.0878356,56.0087,500.264,4
39,-0.144063,52.4837,514.032,4
39,-0.133,50.9957,518.607,4
39,-0.0851254,47.5337,523.808,4
39,-0.00635034,46.7473,522.61,4
39,-0.0682555,45.9396,510.093,4
39,0.00510546,47.109,507.194,4
39,0.0165333,49.8715,502.03,4
39,-0.103683,50.548,505.119,4
39,-0.0730142,52.2092,536.631,4
39,-0.266544,51.2018,584.465,4
40,0.00288066,0.255759,289.668,1
40,0.00367166,0.261412,289.891,1
40,0.00615546,0.262432,290.202,1
40,0.00943616,0.262917,291.177,1
40,0.00304796,0.260628,291.504,1
40,0.00590616,0.262246,291.711,1
40,0.00479716,0.268299,292.306,1
40,0.00494436,0.277889,293.808,1
40,0.00110136,0.282028,294.485,1
40,-0.000365643,0.283736,295.179,1
40,-0.00264454,0.290035,296.022,1
40,-0.000569443,0.292837,296.343,1
40,-0.00130714,0.295309,296.816,1
40,0.00276476,0.295348,297.739,1
40,-0.00500454,0.0845683,314.347,1
40,-0.0141121,-0.000597736,314.406,1
40,-0.0156393,-0.022788,315.484,1
40,-0.00241794,-0.00737174,316.73,1
40,0.000216357,0.0143705,316.677,1
40,0.00551326,0.03318,318.324,1
40,0.00635476,0.040011,319.438,1
40,0.00890166,0.0381118,318.776,1
40,0.00603876,0.0464595,318.091,1
40,0.000202457,0.0547673,317.084,1
40,-0.00820954,0.0990473,315.903,1
40,-0.00540004,0.14734,316.811,1
40,0.00137646,0.184225,317.632,1
40,0.00671256,0.217341,318.606,1
40,-0.00145704,-0.179761,329.955,3
40,0.00340246,-0.190997,330.679,3
40,-0.00355694,-0.207798,331.876,3
40,-0.00210244,-0.22287,332.709,3
40,0.0267266,-0.22376,332.447,3
40,0.0116694,-0.249966,332.229,3
40,0.00730776,-0.254761,333.481,3
40,0.000898057,-0.246646,332.916,3
40,-0.0242215,-0.234088,333.959,3
40,0.00723686,-0.183533,334.399,3
40,0.00978276,-0.151433,334.837,3
40,0.00296216,-0.135138,335.644,3
40,-0.0134754,-0.161666,335.993,3
40,-0.0193987,-0.174534,336.592,3
40,0.00317856,-0.115828,345.357,2
40,-0.00325694,-0.112545,346.584,2
40,-0.0121756,-0.112379,346.123,2
40,0.0125802,-0.0854137,346.562,2
40,0.00498446,-0.0609587,345.377,2
40,-0.0113032,-0.026947,346.472,2
40,-0.0105296,0.000997514,346.875,2
40,-0.00731634,-0.103818,318.541,2
40,-0.0106525,-0.0933272,317.996,2
40,-0.00287624,-0.0863562,316.228,2
40,-0.00272364,-0.0854547,314.27,2
40,0.014711,-0.0897557,313.874,2
40,0.00634356,-0.0825137,313.366,2
40,0.0246425,-0.0755167,313.399,2
40,0.00391086,-0.230689,309.185,3
40,0.000446357,-0.229477,310.092,3
40,-0.00849274,-0.250373,310.2,3
40,-0.00566144,-0.269681,310.208,3
40,-0.00739274,-0.28088,310.389,3
40,-0.00441044,-0.293705,310.093,3
40,0.00459346,-0.279876,309.183,3
40,0.00401936,-0.273177,307.945,3
40,0.00237806,-0.26754,307.754,3
40,0.00125736,-0.265788,307.574,3
40,0.00495386,-0.251443,308.767,3
40,-0.00395534,-0.240637,309.611,3
40,0.0151011,-0.216547,309.047,3
40,-0.000777843,-0.194646,309.5,3
40,-0.00202234,0.0458778,305.92,2
40,-0.00869704,-0.00258549,305.592,2
40,-0.0176069,-0.088435,304.389,2
40,0.0358612,-0.096036,305.383,2
40,0.00976956,-0.0623335,304.521,2
40,-0.00645464,-0.0457345,304.621,2
40,-0.00681714,-0.019661,304.705,2
40,0.000479957,-0.217049,300.552,2
40,-0.00414344,-0.218538,300.387,2
40,-0.00773674,-0.211872,301.206,2
40,-0.0214517,-0.189924,300.864,2
40,0.000837657,-0.145343,301.26,2
40,0.00737956,-0.09769,300.664,2
40,0.00648816,-0.0380585,300.515,2
40,-0.0577298,0.509757,277.748,4
40,-0.0101879,0.371485,277.679,4
40,0.0192058,0.332501,275.6,4
40,-0.0255461,0.333734,273.987,4
40,0.0993162,0.321099,271.279,4
40,0.047978,0.339983,267.86,4
40,-0.000177643,0.448508,265.474,4
40,0.039767,0.545904,261.635,4
40,-0.0544543,0.705397,259.916,4
40,-0.0787846,0.771098,258.135,4
40,0.0329315,0.761769,255.892,4
40,0.0251114,0.749947,255.349,4
40,0.044533,0.673477,253.926,4
40,0.0590335,0.620477,253.426,4
40,-0.030351,0.590659,252.858,4
40,-0.0109775,0.590713,252.127,4
40,-0.00733044,0.614013,251.691,4
40,-0.00350304,0.673934,251.695,4
40,-0.0144262,0.738978,251.248,4
40,0.015469,0.712628,250.426,4
40,0.0334391,0.650581,249.377,4
40,0.00833786,0.585276,247.313,4
40,-0.012111,0.536208,245.756,4
40,-0.0159806,0.538664,244.797,4
40,-0.00885744,0.603221,243.527,4
40,0.0246725,0.663684,241.621,4
40,0.0250627,0.691919,242.251,4
40,0.00255506,0.735968,242.729,4
